13534,Larcadip
13535,Lardon  TR  100
13536,Largactil
13537,Largactil    100
13538,Largactil    25
13539,Largactil    50
13540,Largazin
13541,Largix
13542,Largix
13543,Larimef
13544,Larnox  LA  350
13545,Laronib 100
13546,Laronib 25
13547,Larsulin
13548,Lasilactone    20/50
13549,Lasix    40
13550,Lasocon
13551,Latapres
13552,Laten
13553,Latinib
13554,Latul
13555,Lavair
13556,Lavair    1
13557,Lavair    2
13558,Lavin    500
13559,Lax
13560,Lax Enema Laxative Saline
13561,Laxadil
13562,Laxate
13563,Laxativ
13564,Laxefin
13565,Laxet
13566,Laxicon
13567,Laxirin     5
13568,Laxirin    10
13569,Laxis
13570,Laxitol
13571,Laxitose
13572,Laxive
13573,Laxod    500
13574,Laxol
13575,Laxolac    100
13576,Laxonil
13577,Laxoral
13578,Laxur    20/50
13579,Laxyl
13580,Laxyl
13581,Lazide    80
13582,Lazo-30
13583,L-Cardin 2
13584,L-Cardin 4
13585,LCE
13586,Lcon
13587,L-Cort
13588,Leanxit
13589,Leaxe
13590,Lebac
13591,Lebac
13592,Lebac
13593,Lebac
13594,Lebac
13595,Lebac    1 gm
13596,Lebac    1 gm
13597,Lebac    250
13598,Lebac    250
13599,Lebac    250
13600,Lebac    500
13601,Lebac    500
13602,Lebac    500 mg
13603,Lebac    500 mg
13604,Lebac  DS  250
13605,Lebac  DS  250
13606,Lebac 1 gm IM/IV
13607,Lebac 250
13608,Lebac 500
13609,Lebac 500 mg IM/IV
13610,Lebac Forte
13611,Lebac Powder for Suspension
13612,Lebrod
13613,Lebrod-1    1
13614,Lebrod-2    2
13615,Lebutal
13616,Lebutal 1
13617,Lebutal 2
13618,Lecet
13619,Lecetrin
13620,Lecitin
13621,Lecocin    500
13622,Ledifer
13623,Ledomide-10
13624,Ledomide-25
13625,Leecaine
13626,Leevotin    500
13627,Lefex    250
13628,Lefex    500
13629,Leflox
13630,Leflox    500
13631,Leflox    750
13632,Leflox TS
13633,Leflu    10
13634,Leflu    100
13635,Leflu    20
13636,Lefoam
13637,Legaba 25
13638,Legaba-50
13639,Legaba-75
13640,Lemon C CHEWABLE  250
13641,Lemonika Syrup
13642,Lemovit C   250
13643,Lemovit-C
13644,Lemox
13645,Lenea
13646,Lenit
13647,Lenit
13648,Lenor
13649,Lensovit
13650,Lenvacent 10
13651,Lenvacent 4
13652,Lenvanix 10
13653,Lenvanix 4
13654,Lenvaxen 10
13655,Lenvaxen 4
13656,Leo    250
13657,Leo    500
13658,Leo    500 mg
13659,Leo    750
13660,LEO 0.5%
13661,Leobutol
13662,Leobutol    2
13663,Leocof
13664,Leoflox    250
13665,Leoflox    500
13666,Leofran
13667,Leofran
13668,Leofran 8
13669,Leolac
13670,Leosil    500
13671,Leostat Gold
13672,Leostat Gold
13673,Leotin    15
13674,Leotin    30
13675,Leotram
13676,Leovit
13677,Leozinc
13678,Leozinc DS
13679,Leozinc-B
13680,Lepath 250 mg
13681,Leprox
13682,Leprox DS
13683,Lepsone    100
13684,Leptal    300
13685,Leptal    600
13686,Leptic    0.5
13687,Leptic    2
13688,Lequin
13689,Lequin    250
13690,Lequin    500
13691,Lera    100
13692,Lera    20
13693,Lerex
13694,Lerof 500
13695,Leroxy 25
13696,Leroxy 50
13697,Lerozol
13698,Lerupa 10 mg
13699,Lesal
13700,Lesal    1
13701,Lesal    2
13702,Lesero 1gm
13703,Lesero 250
13704,Lesero 500
13705,Lesina Tablet
13706,Lesovir-C
13707,Lesterol
13708,Lesterol 40 mg
13709,Letab    500
13710,Lethiquin 500
13711,Letol
13712,Letol
13713,Letrogen
13714,Letrol
13715,Letrozol
13716,Leucodar    50
13717,Leucofil
13718,Leukenib 100
13719,Leukin
13720,Leutifen
13721,Leutifen
13722,Levamisole
13723,Levamisole
13724,Levamisole
13725,Levamisole    40
13726,Levamisole M
13727,Levasol
13728,Levat 10
13729,Levat 4
13730,Levatrax
13731,Levatrax
13732,Leventa
13733,Leveron
13734,Leveron 250
13735,Leveron 500
13736,Levin    500
13737,Levipil 500
13738,Levo
13739,Levoair
13740,Levobac
13741,Levobac
13742,Levobac    500
13743,Levobac    750
13744,Levobac IV
13745,Levobac TS
13746,Levo-Butol
13747,Levocar
13748,Levocar
13749,Levocare
13750,Levocet
13751,Levocetirizine
13752,Levocetril
13753,Levocin    500
13754,Levocos    500
13755,Levoday 500
13756,Levodon
13757,Levofed
13758,Levoflox
13759,Levoflox    500
13760,Levoflox    500 mg
13761,Levoflox    750
13762,Levofloxacin
13763,Levofloxacin
13764,Levofloxacin
13765,Levofloxacin 500 mg
13766,Levogen IV Infusion
13767,Levogic  F/C
13768,Levoking
13769,Levoking    250
13770,Levoking    500
13771,Levoking    500 mg
13772,Levoking    750
13773,Levolied 500
13774,Levolo
13775,Levolo 500
13776,Levolon    250
13777,Levolon    500
13778,Levomax
13779,Levomax
13780,Levomax
13781,Levomax
13782,Levomax 500
13783,Levomet    250
13784,Levomik
13785,Levonaaf
13786,Levonce
13787,Levonor 500
13788,Levonor 750
13789,Levonyle 28
13790,Levopa 110
13791,Levopa 275
13792,Levopil
13793,Levoquin
13794,Levoquin    250
13795,Levoquin    500
13796,Levora
13797,Levora    250
13798,Levora    500
13799,Levora 750
13800,Levorex
13801,Levosina
13802,Levosina    250
13803,Levosina    500
13804,Levosina    750
13805,Levosina TS
13806,Levostar
13807,Levostar
13808,Levostar    1
13809,Levostar    1
13810,Levostar    2
13811,Levostar    2
13812,Levostar 1
13813,Levostar 2
13814,Levostar HFA Inhaler
13815,Levotab    500
13816,Levotiz
13817,Levotrol
13818,Levotrol Plus
13819,Levox
13820,Levox    250
13821,Levox    500
13822,Levox    500 mg
13823,Levox    750
13824,Levox 0.5%
13825,Levox TS 1.5%
13826,Levoxin
13827,Levoxin
13828,Levoxin    250
13829,Levoxin    250
13830,Levoxin    500
13831,Levoxin    500 mg
13832,Levoxin    750
13833,Levoxin TS
13834,Lexa    500
13835,Lexaton    50
13836,Lexazen    250
13837,Lexazen    500
13838,Lexel
13839,Lexin
13840,Lexin    250
13841,Lexin    500
13842,Lexlo    500
13843,Lexlo 250
13844,Lexnil
13845,Lexomide
13846,Lexopam
13847,Lexopil
13848,Lexotan
13849,Lexotanil
13850,Lezon 500
13851,Liam    10
13852,Liam 5
13853,Liazol
13854,Liazol
13855,Lib Enema
13856,Liben
13857,Libocaine    2%
13858,Libodialysis
13859,Libofol Injectable Emulsion
13860,Libotil
13861,Libott
13862,Libott    10
13863,Libott    25
13864,Libott    50
13865,Libott D
13866,Libott S
13867,Libott S  JUNIOR
13868,Libott-M I.V.
13869,Libracin    200
13870,Libracin    400
13871,Libradin
13872,Libradin    500
13873,Libramin
13874,Librazol    500 mg
13875,Libret   IV 100
13876,Librom Eye Drops
13877,Licazide    80
13878,Licef
13879,Licef    500
13880,Licerin
13881,LICNIL Lotion
13882,Licod-M
13883,Liconor
13884,Liconor 150
13885,Liconor 250
13886,Liconor 300
13887,Lidin    2%
13888,Lido
13889,Lido Spray
13890,Lidocain 1%
13891,Lidocaine
13892,Lidocaine
13893,Lidocaine
13894,Lidocaine
13895,Lidocaine
13896,Lidocaine
13897,Lidocaine
13898,Lidocaine
13899,Lidocaine    1%
13900,Lidocaine    1%
13901,Lidocaine    2%
13902,Lidocaine    2%
13903,Lidocaine    2%
13904,Lidocaine    2%
13905,Lidocaine    4%
13906,Lidocaine  IM 2 ml 2%
13907,Lidocaine 1%
13908,Lidocaine 1%
13909,Lidocaine 1%
13910,Lidocaine 1%
13911,Lidocaine 1%
13912,Lidocaine 1%
13913,Lidocaine 1%
13914,Lidocaine 3.5 ml
13915,Lidocaine A
13916,Lidocaine C
13917,Lidocaine D   5%
13918,Lidocaine HCL
13919,Lidocaine HCl
13920,Lidocaine IM Inj
13921,Lidocaine Inj
13922,Lidocaine Inj. 3.5 ml
13923,Lidocaine Injection 1%
13924,Lidocef
13925,Lidocef
13926,Lidogel
13927,Lidopain
13928,Lifcin
13929,Lifcin
13930,Lifcin    250
13931,Lifcin    500
13932,Lifcin    750
13933,Lifcin 0.5
13934,Lifcin 1.5
13935,Lifegold
13936,Lifesilver
13937,Lifil-E 200
13938,Lifil-E 400
13939,Lifozin
13940,Liftear Ophthalmic Solution
13941,Ligatin
13942,Ligazid M 2.5/1000
13943,Ligazid M 2.5/500
13944,Ligazid M 2.5/850
13945,Liglimet 2.5/500
13946,Liglimet 2.5/850
13947,Ligno    2%
13948,Lignocaine
13949,Lignocaine    2%
13950,Lijenta 5
13951,Lijenta MX 5
13952,Lijenta-M 1000
13953,Lijenta-M 500
13954,Lijenta-M 850
13955,Lijenta-MX 2.5
13956,Lim 500
13957,Lim 850
13958,Limaryl    1
13959,Limaryl    2
13960,Limaryl    3
13961,Limaryl    4
13962,Limastin 50
13963,Limbix
13964,Limco
13965,Limep    1
13966,Limep    2
13967,Limerid    1
13968,Limerid    2
13969,Limogel
13970,Limpet    1
13971,Limpet    2
13972,Limpet 3
13973,Limpet 4
13974,Limus    0.03%
13975,Lin
13976,Lin    250
13977,Lin    500
13978,Linacin 150
13979,Linacin 300
13980,Linacon Tablet 5 mg
13981,Linacon-M 2.5 mg/500 mg
13982,Linadel
13983,Linadi
13984,Linadi Plus 1000
13985,Linadi Plus 500
13986,Linadi Plus 850
13987,Linadus 5 mg
13988,Linaglip
13989,Linaglip-M 2.5/500
13990,Linaglip-M 2.5/850
13991,Linaglip-M 5/1000 ER
13992,Linago
13993,Linajen
13994,Linalit
13995,LINALIT M
13996,LINALIT M
13997,Linamet 2.5/1000 Tablet
13998,Linamet 2.5/500
13999,Linamet 2.5/850
14000,Linamide 10
14001,Linamide 25
14002,Linaptin 5
14003,Linaptin M 500
14004,Linaptin M 850
14005,Linarol
14006,Linarol-M 1000
14007,Linarol-M 500
14008,Linarol-M 850
14009,Linastar 5
14010,Linatab
14011,Linatab M 2.5/1000
14012,Linatab M 2.5/1000 ER
14013,Linatab M 2.5/500
14014,Linatab M 2.5/850
14015,Linatab M5/1000 ER
14016,Linatin
14017,Linatin M
14018,Linatin M
14019,Linatin M 1000
14020,Linax
14021,Linax Plus
14022,Linax Plus 2.5/1000
14023,Linax Plus 2.5/500
14024,Linaxitin
14025,Lincocin Plus
14026,Lincocin-150
14027,Lincocin-300
14028,Lincol Linctus
14029,Linda S
14030,Lindac    100
14031,Lindac 200
14032,Lindamax
14033,Lindamax
14034,Lindamax 150
14035,Lindamax 300
14036,Lindamax 300
14037,Lindamax 600
14038,Lindamax Plus
14039,Lindamax Plus
14040,Linda-S DS
14041,Lindex
14042,Lindex
14043,Lindex    1 gm
14044,Lindex    250
14045,Lindex    500
14046,Lindex    500 mg
14047,Lindex DS
14048,Linexil
14049,Linexil
14050,Linexil 600 mg
14051,Linez
14052,Linez    400
14053,Linez    600
14054,Linezol    400
14055,Linezol    600
14056,Lingin
14057,Linita
14058,Lino
14059,Lino-M 500
14060,Lino-M 850
14061,Linozid
14062,Linozid    400
14063,Linozid    600
14064,Lintin
14065,Linzo    400
14066,Linzolid
14067,Linzolid
14068,Linzolid 400
14069,Linzolid 600
14070,Liofen 10
14071,Liofen 5
14072,Liorel 10
14073,Liorel 25
14074,Liorel 5
14075,Liosal
14076,Lip Loss
14077,Lipatin 2 mg
14078,Lipex    10
14079,Lipex    20
14080,Lipichek
14081,Lipicon    10
14082,Lipicon    10
14083,Lipicon    20
14084,Lipicon    20
14085,Lipicon 40
14086,Lipicut    10
14087,Lipicut    20
14088,Lipidof    200
14089,Lipidof    67
14090,Lipigem
14091,Lipigent    10
14092,Lipigent    20
14093,Lipigent Plus
14094,Lipiles 10
14095,Lipiles 20
14096,Lipinor    10
14097,Lipired    200
14098,Lipired 160
14099,Lipired 160
14100,Lipiros 10
14101,Lipiros 20
14102,Lipiros 5
14103,Lipistat 10
14104,Lipistat 20
14105,Lipistor    10
14106,Lipitin    10
14107,Lipitin    20
14108,Lipitin 40
14109,Lipitor    10
14110,Lipitor    20
14111,Lipiva 10
14112,Lipiva 20
14113,Lipiva Plus
14114,Liplo    10
14115,Lipobi    10
14116,Lipobi    20
14117,Lipofit
14118,Lipol 20
14119,Lipostat 10
14120,Lipostat 20
14121,Lipovast 10
14122,Lipovast 20
14123,Lipozil
14124,Lipril    10
14125,Lipril    5
14126,Liptor 40
14127,Liq - E    400
14128,Liqu - E    200
14129,Lique - E    200
14130,Liquical
14131,Liquid
14132,Liquid Medical Oxygen
14133,Liqumint
14134,Lirel    75
14135,Lirel   PLUS
14136,Lirica 25
14137,Lirica 75
14138,Lirica-50
14139,Liset
14140,Lishin    10
14141,Lishin    5
14142,Lisiril
14143,Lispril    10
14144,Lispril    5
14145,Lispril    5
14146,Listacare Blue Mint
14147,Listacare Gold Antiseptic
14148,Listacare Whitening Plus
14149,Listacare Zero Mouthwash
14150,Listoral Original
14151,Lit    15
14152,Lite
14153,Lithin SR
14154,Lithium SR
14155,Lithosun  SR
14156,Litiam ER
14157,Litizem    30
14158,Litizem    60
14159,Litrax
14160,Litrax
14161,Litrim
14162,Litrim
14163,Litrim
14164,Liv B
14165,Livacin
14166,Livacin    500
14167,Livacor 150
14168,Livacor 300
14169,Livax
14170,Liveric
14171,Liveric 150
14172,Liveric 300
14173,Liverton
14174,Livipil 250
14175,Livita
14176,Livit-C
14177,Livit-C
14178,Livocard    75
14179,Livocard   PLUS
14180,Livodel
14181,Livodel    1
14182,Livodel    2
14183,Livoquin TS
14184,Livoton
14185,Lixidol
14186,Liz    400
14187,Liz    600
14188,Lizen
14189,Lizen    600
14190,Lk    25
14191,Lk    50
14192,LK   PLUS 12.5/50
14193,LNC 10 Tablet
14194,LNC 5 Tablet
14195,Locaine Inj
14196,Locard    5
14197,Locard   PLUS 5/50
14198,Loce    500
14199,Locin    250
14200,Locin    500
14201,Locin Eye Drops
14202,Locol    10
14203,Locol    20
14204,Locol 40
14205,Locol Plus
14206,Locopain
14207,Locopain    50
14208,Locopain  TR  100
14209,Locort-M
14210,Loctril 10 mg
14211,Locular
14212,Locular Plus
14213,Loderm
14214,Lodiben    10/20
14215,Lodiben    2.5/10
14216,Lodiben    5/10
14217,Lodiben    5/20
14218,Lodical 10
14219,Lodical 5
14220,Lodical Plus
14221,Lodical Plus 50
14222,Lodicard    5/50
14223,Lodin
14224,Lodipin-10
14225,Lodipin-5
14226,Loditor
14227,Lodivas 10/160
14228,Lodivas 5/160
14229,Lodivas 5/80
14230,Lodosprin
14231,Lofam-100
14232,Lofat    200
14233,Lofens
14234,Loflox
14235,Lofos Tablet
14236,Logeva
14237,Logibac
14238,Logibac 400
14239,Lograin 200
14240,Lok    50
14241,Lok-50 Plus
14242,Lola
14243,Lolipid
14244,Lomabec
14245,Lomecin
14246,Lomeflox
14247,Lomeflox    0.3%
14248,Lomegen
14249,Lomequin
14250,Lomexa 0.3%
14251,Lomid
14252,Lomik
14253,Lomus Tablet
14254,Lonapam    0.5
14255,Lonapam    2
14256,Lonapam 1
14257,Lonazep    0.5
14258,Lonazep    2
14259,Lonazep MD 0.5
14260,Lonazep MD 1
14261,Lonazep MD 2
14262,Lonet    100
14263,Lonet    50
14264,Lonet    50/25
14265,Lonet Plus   100
14266,Longpara
14267,Loose
14268,Lopa    2.5
14269,Lopadine
14270,Lopadine    0.1%
14271,Lopadine DS
14272,Lopadine Max Eye drops
14273,Lopadol
14274,Lopamid
14275,Lopamiro    300
14276,Lopamiro    370
14277,Lopan    10
14278,Lopass 50
14279,Lopass 50 Plus
14280,Lopenta 100
14281,Lopenta 50
14282,Lopenta 75
14283,Loper
14284,Loperin
14285,Lopez    10
14286,Lopez    5
14287,Lopidam 300
14288,Lopidam 370
14289,Lopidam 370
14290,Lopide
14291,Lopilax 1
14292,Lopilax 2
14293,Lopin    5
14294,Lopin   PLUS 5/25
14295,Lopin 10
14296,Lopin Plus
14297,Lopirel    75
14298,Lopirel   PLUS
14299,Loplaqor    20
14300,Loplaqor    40
14301,Loplate    75
14302,Loplate   PLUS
14303,Lopo    25
14304,Lopo    50
14305,LOPO 100
14306,Lopo Plus
14307,Lopos    25
14308,Lopos    50
14309,Lopos Plus
14310,Lopoten 25
14311,Lopoten 50
14312,Loprenol
14313,Lopres    100
14314,Lopres    50
14315,Lopresor
14316,Lora
14317,Lora
14318,Loracef
14319,Loracef
14320,Loracef
14321,Loracef
14322,Loracef
14323,Loracef
14324,Loracef    250
14325,Loracef    250
14326,Loracef    500
14327,Loracef    500
14328,Loracef  ER  375
14329,Loracef 500
14330,Loracef ER
14331,Loracef ER   375
14332,Loracil
14333,Lorades
14334,Lorades
14335,Loradin
14336,Lorafast
14337,Loramide
14338,Lorapam    4
14339,Lorastine
14340,Lorastine
14341,Lorat
14342,Loratadine
14343,Loratadine
14344,Loratec
14345,Loratin
14346,Loratin
14347,Loratin   FAST
14348,Loratin  FT
14349,Loratin Fast
14350,Lorazepam
14351,Lorazepam 1
14352,Lorenzo
14353,Loreta
14354,Lorfast
14355,Lorfast
14356,Loridon
14357,Loridon
14358,Loridon
14359,Loril 100
14360,Loril 25
14361,Loril 50
14362,Lorin
14363,Lorin
14364,Lorix
14365,Lorix Plus
14366,Losa    25
14367,Losa    50
14368,Losa 50 Plus
14369,Losac    20
14370,Losac    40
14371,Losacard    25
14372,Losacard    50
14373,Losacard  HZ  12.5/50
14374,Losacor    50
14375,Losacor   PLUS 12.5/50
14376,Losamax 100
14377,Losamax 25
14378,Losamax 50
14379,Losamax-H
14380,Losamax-H
14381,Losan    25
14382,Losan    50
14383,Losan 100
14384,Losan Plus
14385,Losanil 50
14386,Losap    50
14387,Losapot 100 Plus
14388,Losapot 25
14389,Losapot 50
14390,Losapot 50 Plus
14391,Losapot-H
14392,Losapress 25
14393,Losapress 50
14394,Losar    25
14395,Losar    50
14396,Losarcar    25
14397,Losarcar    50
14398,Losarcar   PLUS 12.5/50
14399,Losardil    25
14400,Losardil    50
14401,Losardil 100
14402,Losardil 100/12.5
14403,Losardil 100/25
14404,Losardil 25/12.5
14405,Losardil 50/12.5
14406,Losark
14407,Losaron    50
14408,Losarpex 25
14409,Losarpex 50
14410,Losarpex 50 Plus
14411,Losart    25
14412,Losart    50
14413,Losart   PLUS 12.5/50
14414,Losart 100
14415,Losart 100 Plus
14416,Losart P   50
14417,Losart Plus 100/12.50
14418,Losartan 100
14419,Losartan 25
14420,Losartan Potassium 100
14421,Losartan Potassium BP/USP
14422,Losartan Potassium-25
14423,Losartan Potassium-50
14424,Losartium 50
14425,Losartium-H 50/12.5
14426,Losarva 25
14427,Losarva 50
14428,Losarva Plus
14429,Losatan    100
14430,Losatan    25
14431,Losatan    50
14432,Losatan  HZ  12.5/50
14433,Losectil
14434,Losectil
14435,Losectil    10
14436,Losectil    10
14437,Losectil    20
14438,Losectil    40
14439,Losectil IV
14440,Losectil Mups
14441,Losectil Mups 20
14442,Losectil V 20
14443,Losectil V 40
14444,Losita 10    10
14445,Losita 20
14446,Losita 5    5
14447,Losium    25
14448,Losium    50
14449,Losium   PLUS 12.5/50
14450,Losium Plus 100
14451,Lospan 10
14452,Lospan 25
14453,Lospil    50
14454,Lospil   PLUS 12.5/50
14455,Lospre    25
14456,Lospre    50
14457,Lostan    50
14458,Losucon    1
14459,Losucon    2
14460,Losucon 3
14461,Losucon 4
14462,Lotamik
14463,Lotas    50
14464,Loteba
14465,Loteflam
14466,Loteflam
14467,Loteflam G
14468,Loteflam T
14469,Lotemic 0.5%
14470,Lotemic T Eye Drops
14471,Lotemycin
14472,Lotenate Ophthalmic Suspn
14473,Lotenate Plus
14474,Lotenol
14475,Lotenol Eye Gel
14476,Lotenol G
14477,Lotenol T
14478,Lotensin    .25%
14479,Lotensin Plus
14480,Lotensyl
14481,Lotepred Gel
14482,Lotepred Plus
14483,Lotepred Sterile
14484,Lotepro
14485,Lotepro DS
14486,Lotepro G
14487,Lotepro Plus
14488,Loterex
14489,Loterex-G
14490,Loterex-T
14491,Lotil-20
14492,Lotor 500
14493,Lotrel
14494,Lotrel G
14495,Lotrel T
14496,Lotrimin
14497,Loval
14498,Loval
14499,Lovapres 5
14500,Lovatin    20
14501,Lovatin    40
14502,Loverin
14503,Loverin
14504,Lovicin
14505,Lovicin    250
14506,Lovicin    500
14507,Lowet 120
14508,Lowmet 500
14509,Lowmet 500 XR
14510,Lowmet 850
14511,Lowrin    75
14512,Lox
14513,Lox
14514,Lox    500
14515,Lox    750
14516,Lox  DS
14517,Loxacin
14518,Loxacin
14519,Loxacin    250
14520,Loxacin    500
14521,Loxacin    500
14522,Loxcin
14523,Loxcin
14524,Loxcin    500
14525,Lox-D
14526,Loxetine 20
14527,Loxetine 30
14528,Loxib    100
14529,Loxib    200
14530,Loxin    250
14531,Loxin    500
14532,Loxyl
14533,Loxyl    250
14534,Loxyl    500
14535,Lozana    100
14536,Lozana    200
14537,Lozicum    1
14538,Lozicum    2
14539,Lozicum    4
14540,Lozide    80
14541,Lozin
14542,LP    30
14543,L-Sol
14544,L-Sol
14545,Ltdin
14546,Luban DS
14547,Lubgel 1%
14548,Lubicon 24
14549,Lubicon 8
14550,Lubilax
14551,Lubilax 24
14552,Lubistone
14553,Lubistone 24
14554,Lubistone 8
14555,Lubistone 8
14556,Lubrex
14557,Lubric    0.5%
14558,Lubric    2%
14559,Lubric D
14560,Lubric Extra
14561,Lubricol
14562,Lubrimax
14563,Lubtear
14564,Lubtear
14565,Lucan
14566,Lucan R   150
14567,Lucan R   50
14568,Lucan-R
14569,Lucan-R 200 mg
14570,Lucent Soft Gelatin
14571,Lucidol
14572,Lucidol
14573,Lucidol    50
14574,Lucon    150
14575,Lucon    50
14576,Ludiomil    25
14577,Luf
14578,Luf    250
14579,Luff    500
14580,Lukas-10
14581,Lukas-4
14582,Lukas-5
14583,Lukast    20
14584,Lulider
14585,Lulizol Cream
14586,Lumast
14587,Lumenta 10
14588,Lumenta 5
14589,Lumeran    150
14590,Lumeran    300
14591,Lumertam
14592,Lumertam
14593,Lumex
14594,Lumex    0.3%
14595,Lumexit
14596,Lumidim 250 IV/IM
14597,Lumidim 500
14598,Lumidol
14599,Lumidol
14600,Lumona    10
14601,Lumona    4
14602,Lumona 4 Chewable
14603,Lumona 5    5
14604,Lunarzin 10
14605,Lunarzin 5
14606,Lungair
14607,Lunox
14608,Lunox
14609,Lupentil    0.5
14610,Lupentil    1
14611,Lupron
14612,Luradox 20
14613,Luradox 40
14614,Luraprex 20
14615,Luraprex 40
14616,Luretic    2.5
14617,Luretic    5
14618,Lutin Plus
14619,Lutin Plus
14620,Lutisone
14621,Lutisone
14622,Lutisone    0.005%
14623,Lutisone 0.5
14624,Lutisone 2
14625,LVC
14626,Lvolol 2.5 Tablet
14627,Lyco
14628,Lyflox
14629,Lymecil
14630,Lymeclin
14631,Lynes
14632,Lynotril
14633,Lyovit
14634,Lyric 150 mg
14635,Lyric 25 mg
14636,Lyric 50 mg
14637,Lyric 75 mg
14638,Lyrinex 150
14639,Lyrinex 50
14640,Lyrinex 75
14641,Lysivin
14642,Lysofen    400
14643,Lysovita B
14644,Lysovita B
14645,Lysovita B
14646,Lysozinc
14647,Lyta Pill 28
14648,Lytex
14649,Lytex
14650,Lytex  SR  75
14651,M Dazole
14652,M Kast    10
14653,M Kast    4
14654,M Kast    5
14655,M Plex
14656,M Vit
14657,M Zed
14658,M Zed    400
14659,M.Cal_D
14660,M.M. Gold
14661,M-200
14662,M-400
14663,Mabendol    100
14664,Mabic-100
14665,Mabic-20
14666,Mac
14667,Mac
14668,Mac  DS
14669,Macas
14670,Macas    500
14671,Macazi
14672,Macazi    500
14673,Macery
14674,Macery    250
14675,Macery    500
14676,Macgol
14677,Macin
14678,Macin    500
14679,Maclid 250
14680,Macolax Oral Solution
14681,Macro E
14682,Macrobac
14683,Macrobac
14684,Macrobid    500
14685,Macrocin
14686,Macrocin    250
14687,Macrocin    500
14688,Macrocin T
14689,Macrogold
14690,Macrolax
14691,Macrozith
14692,Macrozith    250
14693,Macrozith    500
14694,Macrozith    500
14695,Maczith
14696,Maczith    250
14697,Maczith    500
14698,Maczith 250
14699,Maczith 500
14700,Madnil    100
14701,Magacil Chewable Tab
14702,Magacil Plus
14703,Magadrox
14704,Magadrox
14705,Magadrox   PLUS
14706,Magadrox   PLUS
14707,Magalcon
14708,Magalrate Plus
14709,Magalrate Plus
14710,Maganta Plus
14711,Maganta Plus
14712,Magaplus
14713,Magaplus-X
14714,Magasol
14715,Magfin Emulsion
14716,Magmil
14717,Magnamilk
14718,Magnason
14719,Magnesium
14720,Magnesium Hydroxide
14721,Magnesium Hydroxide
14722,Magnesium Stearate
14723,Magnesium Stearate
14724,Magnesium Sulphate
14725,Magnogel
14726,Magnogel
14727,Magnova 1 gm
14728,Magnova 2 gm
14729,Magnova 500
14730,Magpara
14731,Magsulf
14732,Magsum
14733,Magvet Plus
14734,Makcid
14735,Makcid
14736,Makcid   PLUS
14737,Makcil
14738,Makcil    250
14739,Makcil  DS  500
14740,Makferon
14741,Makferon
14742,Makflucin    250
14743,Makflucin    500
14744,Makmaul Sanagra-100
14745,Makspa
14746,Maktrim
14747,Maktrim
14748,Makzit
14749,Makzole    400
14750,Malacide
14751,Malaquin
14752,Malaquin
14753,Malaquin    300
14754,Malarium
14755,Malason
14756,Malex
14757,Malfan
14758,Mallto Seas
14759,Malodin
14760,Malorin
14761,Malquin
14762,Maltovit
14763,Maltrine
14764,Manil
14765,Manisol    20%
14766,Manlee 10
14767,Manlee 20
14768,Mannitol    20%
14769,Mannitol    20%
14770,Mapez
14771,Maprocin
14772,Maprocin    200
14773,Maprocin    250
14774,Maprocin    500
14775,Maprocin    750
14776,Maprocin  DS  400
14777,Mardox    100
14778,Mardox    100
14779,MarinCal-DX
14780,Marlox
14781,Marlox
14782,Marlox Plus
14783,Marvelon
14784,Marvelous
14785,Marvelous Plus
14786,Marvelous Plus-FE
14787,Marvelous-FE
14788,Marvelta
14789,Masfen 0.025%
14790,Masfen 1 mg
14791,Masil    200
14792,Maso
14793,Maso   PLUS
14794,Mastel  MR
14795,Mastguard
14796,Mastguard 4%
14797,Matropin
14798,Maturex 30
14799,Maturex 60
14800,Mave
14801,Mave Husk Powder for Sachet
14802,Mave SR 200 mg
14803,Mavelox
14804,Mavelox IV
14805,Mawja
14806,Max D 40000
14807,Maxair 10
14808,Maxair 5
14809,Maxanta
14810,Maxantan
14811,Maxbac
14812,Maxbon
14813,Maxcal
14814,Maxcef    1g
14815,Maxcef    1g
14816,Maxcef    250 mg
14817,Maxcef    250 mg
14818,Maxcef    500 mg
14819,Maxcef    500 mg
14820,Maxcef 1 gm
14821,Maxcef 2 gm IV
14822,Maxcef 2 gm IV
14823,Maxcef 250 mg
14824,Maxcef 500 mg
14825,Maxclin 150
14826,Maxclin 300
14827,MaxD 1000
14828,MaxD 20000
14829,MaxD 400
14830,Maxdol
14831,Maxdol 30
14832,Maxdol 60
14833,Maxfer IV
14834,Maxflo U
14835,Maxibac    1g
14836,Maxibac    250 mg
14837,Maxibac    500 mg
14838,Maxical
14839,Maxical D
14840,Maxical M
14841,Maxical-DX
14842,Maxicon
14843,Maxidim 1 gm
14844,Maxidim 250 mg
14845,Maxidim 500 mg
14846,Maxifer
14847,Maxiflox
14848,Maxil
14849,Maxil
14850,Maxilax 10 gm
14851,Maxima
14852,Maxima    20
14853,Maxima    40
14854,Maxima 20
14855,Maxima 40
14856,Maxima MUPS 20
14857,Maximox
14858,Maximox IV
14859,Maxineb 2.5
14860,Maxineb 5
14861,Maxipass
14862,Maxipen IV
14863,Maxirom
14864,Maxivit
14865,Maxkil 1 g
14866,Maxkil 500
14867,Maxlev
14868,Maxmont-10
14869,Maxmont-5
14870,Maxnor 4 mg/4 ml inj
14871,Maxocol
14872,Maxocol
14873,Maxof
14874,Maxolax 10 mg
